subjnum,block,story,depth,,type,qtype,state,fromnode,true_tonode,false_tonode,rfc,true_rfc,false_rfc,response_right,true_on_right,correct_response,edge
1,0,22,1,407,question,transQ,,NODE11,NODE22,NODE21,,subject-Alexis_location-Jungle,subject-Alexis_location-Jungle,False,False,1,NODE11NODE22
1,0,22,2,411,question,transQ,,NODE22,NODE31,NODE32,,subject-Alexis_location-Jungle,subject-Alexis_location-Jungle,False,False,1,NODE22NODE31
1,0,23,2,428,question,transQ,,NODE21,NODE32,NODE31,,subject-Amber_location-Jungle,subject-Amber_location-Jungle,False,False,1,NODE21NODE32
1,0,24,1,443,question,transQ,,NODE11,NODE22,NODE21,,subject-Stephen_location-Jungle,subject-Stephen_location-Jungle,True,True,1,NODE11NODE22
1,0,24,2,447,question,transQ,,NODE22,NODE31,NODE32,,subject-Stephen_location-Jungle,subject-Stephen_location-Jungle,True,True,1,NODE22NODE31
1,0,25,1,460,question,transQ,,NODE11,NODE22,NODE21,,subject-Victoria_location-Jungle,subject-Victoria_location-Jungle,True,True,1,NODE11NODE22
1,0,25,2,464,question,transQ,,NODE22,NODE31,NODE32,,subject-Victoria_location-Jungle,subject-Victoria_location-Jungle,True,True,1,NODE22NODE31
1,0,26,1,479,question,transQ,,NODE12,NODE21,NODE22,,subject-Nancy_location-Jungle,subject-Nancy_location-Jungle,True,True,1,NODE12NODE21
1,0,28,1,515,question,transQ,,NODE12,NODE21,NODE22,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,True,True,1,NODE12NODE21
1,0,28,2,519,question,transQ,,NODE21,NODE32,NODE31,,subject-Joyce_location-Jungle,subject-Joyce_location-Jungle,True,True,1,NODE21NODE32
1,0,29,1,532,question,transQ,,NODE12,NODE21,NODE22,,subject-Ann_location-Jungle,subject-Ann_location-Jungle,True,True,1,NODE12NODE21
1,0,29,2,536,question,transQ,,NODE21,NODE32,NODE31,,subject-Ann_location-Jungle,subject-Ann_location-Jungle,False,False,1,NODE21NODE32
1,0,30,2,555,question,transQ,,NODE22,NODE31,NODE32,,subject-Jack_location-Jungle,subject-Jack_location-Jungle,True,True,1,NODE22NODE31
1,0,31,1,570,question,transQ,,NODE11,NODE22,NODE21,,subject-Susan_location-Jungle,subject-Susan_location-Jungle,True,True,1,NODE11NODE22
1,0,31,2,574,question,transQ,,NODE22,NODE31,NODE32,,subject-Susan_location-Jungle,subject-Susan_location-Jungle,False,False,1,NODE22NODE31
1,0,32,1,589,question,transQ,,NODE12,NODE21,NODE22,,subject-Teresa_location-Jungle,subject-Teresa_location-Jungle,False,False,1,NODE12NODE21
1,0,33,1,608,question,transQ,,NODE11,NODE22,NODE21,,subject-Stephen_location-Jungle,subject-Stephen_location-Jungle,False,False,1,NODE11NODE22
1,0,34,1,627,question,transQ,,NODE12,NODE21,NODE22,,subject-Diana_location-Jungle,subject-Diana_location-Jungle,False,False,1,NODE12NODE21
1,0,35,1,644,question,transQ,,NODE12,NODE21,NODE22,,subject-Kathryn_location-Jungle,subject-Kathryn_location-Jungle,True,True,1,NODE12NODE21
1,0,35,2,648,question,transQ,,NODE21,NODE32,NODE31,,subject-Kathryn_location-Jungle,subject-Kathryn_location-Jungle,True,True,1,NODE21NODE32
1,0,36,1,663,question,transQ,,NODE11,NODE22,NODE21,,subject-Brandon_location-Jungle,subject-Brandon_location-Jungle,True,True,1,NODE11NODE22
1,0,36,2,667,question,transQ,,NODE22,NODE31,NODE32,,subject-Brandon_location-Jungle,subject-Brandon_location-Jungle,True,True,1,NODE22NODE31
1,0,37,1,682,question,transQ,,NODE11,NODE22,NODE21,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,True,True,1,NODE11NODE22
1,0,37,2,686,question,transQ,,NODE22,NODE31,NODE32,,subject-Richard_location-Jungle,subject-Richard_location-Jungle,False,False,1,NODE22NODE31
1,0,39,1,720,question,transQ,,NODE11,NODE22,NODE21,,subject-Charles_location-Jungle,subject-Charles_location-Jungle,True,True,1,NODE11NODE22
1,0,39,2,724,question,transQ,,NODE22,NODE31,NODE32,,subject-Charles_location-Jungle,subject-Charles_location-Jungle,True,True,1,NODE22NODE31
1,1,40,1,739,question,transQ,,NODE11,NODE21,NODE22,,subject-Michelle_location-Deep,subject-Michelle_location-Deep,False,True,0,NODE11NODE21
1,1,40,2,743,question,transQ,,NODE21,NODE31,NODE32,,subject-Michelle_location-Deep,subject-Michelle_location-Deep,True,False,0,NODE21NODE31
1,1,41,1,758,question,transQ,,NODE11,NODE21,NODE22,,subject-Emma_location-Deep,subject-Emma_location-Deep,True,True,1,NODE11NODE21
1,1,41,2,762,question,transQ,,NODE21,NODE31,NODE32,,subject-Emma_location-Deep,subject-Emma_location-Deep,False,False,1,NODE21NODE31
1,1,42,1,777,question,transQ,,NODE11,NODE21,NODE22,,subject-Jessica_location-Deep,subject-Jessica_location-Deep,True,True,1,NODE11NODE21
1,1,43,2,798,question,transQ,,NODE21,NODE31,NODE32,,subject-Julie_location-Deep,subject-Julie_location-Deep,False,False,1,NODE21NODE31
1,1,44,1,813,question,transQ,,NODE12,NODE22,NODE21,,subject-Kimberly_location-Deep,subject-Kimberly_location-Deep,True,False,0,NODE12NODE22
1,1,44,2,817,question,transQ,,NODE22,NODE32,NODE31,,subject-Kimberly_location-Deep,subject-Kimberly_location-Deep,False,False,1,NODE22NODE32
1,1,45,1,832,question,transQ,,NODE11,NODE21,NODE22,,subject-Wayne_location-Deep,subject-Wayne_location-Deep,False,False,1,NODE11NODE21
1,1,45,2,836,question,transQ,,NODE21,NODE31,NODE32,,subject-Wayne_location-Deep,subject-Wayne_location-Deep,True,True,1,NODE21NODE31
1,1,46,2,855,question,transQ,,NODE21,NODE31,NODE32,,subject-Deborah_location-Deep,subject-Deborah_location-Deep,False,False,1,NODE21NODE31
1,1,47,2,874,question,transQ,,NODE21,NODE31,NODE32,,subject-Barbara_location-Deep,subject-Barbara_location-Deep,False,False,1,NODE21NODE31
1,1,48,1,889,question,transQ,,NODE11,NODE21,NODE22,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,False,False,1,NODE11NODE21
1,1,48,2,893,question,transQ,,NODE21,NODE31,NODE32,,subject-Matthew_location-Deep,subject-Matthew_location-Deep,True,True,1,NODE21NODE31
1,1,49,1,908,question,transQ,,NODE11,NODE21,NODE22,,subject-Vincent_location-Deep,subject-Vincent_location-Deep,False,False,1,NODE11NODE21
1,1,52,1,965,question,transQ,,NODE12,NODE22,NODE21,,subject-Lauren_location-Deep,subject-Lauren_location-Deep,True,True,1,NODE12NODE22
1,1,52,2,969,question,transQ,,NODE22,NODE32,NODE31,,subject-Lauren_location-Deep,subject-Lauren_location-Deep,True,True,1,NODE22NODE32
1,1,53,1,982,question,transQ,,NODE11,NODE21,NODE22,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,False,False,1,NODE11NODE21
1,1,53,2,986,question,transQ,,NODE21,NODE31,NODE32,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,True,True,1,NODE21NODE31
1,1,54,1,1001,question,transQ,,NODE11,NODE21,NODE22,,subject-Robert_location-Deep,subject-Robert_location-Deep,False,False,1,NODE11NODE21
1,1,54,2,1005,question,transQ,,NODE21,NODE31,NODE32,,subject-Robert_location-Deep,subject-Robert_location-Deep,False,False,1,NODE21NODE31
1,1,55,1,1020,question,transQ,,NODE12,NODE22,NODE21,,subject-Madison_location-Deep,subject-Madison_location-Deep,False,False,1,NODE12NODE22
1,1,55,2,1024,question,transQ,,NODE22,NODE32,NODE31,,subject-Madison_location-Deep,subject-Madison_location-Deep,False,False,1,NODE22NODE32
1,1,56,1,1037,question,transQ,,NODE12,NODE22,NODE21,,subject-Aaron_location-Deep,subject-Aaron_location-Deep,True,True,1,NODE12NODE22
1,1,56,2,1041,question,transQ,,NODE22,NODE32,NODE31,,subject-Aaron_location-Deep,subject-Aaron_location-Deep,True,True,1,NODE22NODE32
1,1,57,1,1056,question,transQ,,NODE12,NODE22,NODE21,,subject-Brian_location-Deep,subject-Brian_location-Deep,False,False,1,NODE12NODE22
1,1,59,1,1094,question,transQ,,NODE12,NODE22,NODE21,,subject-Jeffrey_location-Deep,subject-Jeffrey_location-Deep,False,False,1,NODE12NODE22
1,1,59,2,1098,question,transQ,,NODE22,NODE32,NODE31,,subject-Jeffrey_location-Deep,subject-Jeffrey_location-Deep,False,False,1,NODE22NODE32
1,1,60,1,1111,question,transQ,,NODE11,NODE21,NODE22,,subject-Teresa_location-Deep,subject-Teresa_location-Deep,True,True,1,NODE11NODE21
1,1,61,2,1134,question,transQ,,NODE21,NODE31,NODE32,,subject-Christine_location-Deep,subject-Christine_location-Deep,False,False,1,NODE21NODE31
1,1,62,1,1149,question,transQ,,NODE12,NODE22,NODE21,,subject-Louis_location-Deep,subject-Louis_location-Deep,False,False,1,NODE12NODE22
1,1,62,2,1153,question,transQ,,NODE22,NODE32,NODE31,,subject-Louis_location-Deep,subject-Louis_location-Deep,False,False,1,NODE22NODE32
1,1,63,2,1172,question,transQ,,NODE21,NODE31,NODE32,,subject-Theresa_location-Deep,subject-Theresa_location-Deep,False,False,1,NODE21NODE31
1,1,64,1,1187,question,transQ,,NODE12,NODE22,NODE21,,subject-Donna_location-Deep,subject-Donna_location-Deep,True,True,1,NODE12NODE22
1,1,65,1,1204,question,transQ,,NODE11,NODE21,NODE22,,subject-Karen_location-Deep,subject-Karen_location-Deep,True,True,1,NODE11NODE21
1,1,66,1,1223,question,transQ,,NODE12,NODE22,NODE21,,subject-Patrick_location-Deep,subject-Patrick_location-Deep,False,False,1,NODE12NODE22
1,1,66,2,1227,question,transQ,,NODE22,NODE32,NODE31,,subject-Patrick_location-Deep,subject-Patrick_location-Deep,False,False,1,NODE22NODE32
1,1,67,1,1242,question,transQ,,NODE12,NODE22,NODE21,,subject-Anthony_location-Deep,subject-Anthony_location-Deep,True,True,1,NODE12NODE22
1,1,67,2,1246,question,transQ,,NODE22,NODE32,NODE31,,subject-Anthony_location-Deep,subject-Anthony_location-Deep,False,False,1,NODE22NODE32
1,1,68,1,1261,question,transQ,,NODE12,NODE22,NODE21,,subject-Stephen_location-Deep,subject-Stephen_location-Deep,False,False,1,NODE12NODE22
1,1,69,2,1284,question,transQ,,NODE21,NODE31,NODE32,,subject-Lisa_location-Deep,subject-Lisa_location-Deep,True,True,1,NODE21NODE31
1,1,70,2,1303,question,transQ,,NODE22,NODE32,NODE31,,subject-Lori_location-Deep,subject-Lori_location-Deep,False,False,1,NODE22NODE32
1,1,71,2,1322,question,transQ,,NODE22,NODE32,NODE31,,subject-Patricia_location-Deep,subject-Patricia_location-Deep,True,True,1,NODE22NODE32
1,1,72,2,1341,question,transQ,,NODE22,NODE32,NODE31,,subject-Linda_location-Deep,subject-Linda_location-Deep,True,True,1,NODE22NODE32
1,1,73,2,1358,question,transQ,,NODE22,NODE32,NODE31,,subject-Kelly_location-Deep,subject-Kelly_location-Deep,False,False,1,NODE22NODE32
1,1,75,1,1392,question,transQ,,NODE11,NODE21,NODE22,,subject-Nicholas_location-Deep,subject-Nicholas_location-Deep,True,True,1,NODE11NODE21
1,1,76,1,1411,question,transQ,,NODE12,NODE22,NODE21,,subject-Amy_location-Deep,subject-Amy_location-Deep,False,False,1,NODE12NODE22
1,1,77,1,1430,question,transQ,,NODE12,NODE22,NODE21,,subject-Nancy_location-Deep,subject-Nancy_location-Deep,True,True,1,NODE12NODE22
1,1,77,2,1434,question,transQ,,NODE22,NODE32,NODE31,,subject-Nancy_location-Deep,subject-Nancy_location-Deep,True,True,1,NODE22NODE32
1,1,78,1,1449,question,transQ,,NODE11,NODE21,NODE22,,subject-Roy_location-Deep,subject-Roy_location-Deep,False,False,1,NODE11NODE21
1,1,78,2,1453,question,transQ,,NODE21,NODE31,NODE32,,subject-Roy_location-Deep,subject-Roy_location-Deep,True,True,1,NODE21NODE31
1,1,79,1,1466,question,transQ,,NODE11,NODE21,NODE22,,subject-Charles_location-Deep,subject-Charles_location-Deep,False,False,1,NODE11NODE21
1,1,79,2,1470,question,transQ,,NODE21,NODE31,NODE32,,subject-Charles_location-Deep,subject-Charles_location-Deep,False,False,1,NODE21NODE31
1,2,80,1,1483,question,transQ,,NODE12,NODE22,NODE21,,subject-Patricia_location-Deep,subject-Patricia_location-Deep,False,False,1,NODE12NODE22
1,2,81,1,1502,question,transQ,,NODE12,NODE21,NODE22,,subject-Debra_location-Jungle,subject-Debra_location-Jungle,False,False,1,NODE12NODE21
1,2,82,2,1525,question,transQ,,NODE21,NODE31,NODE32,,subject-Justin_location-Deep,subject-Justin_location-Deep,True,True,1,NODE21NODE31
1,2,83,1,1540,question,transQ,,NODE12,NODE21,NODE22,,subject-Virginia_location-Jungle,subject-Virginia_location-Jungle,True,True,1,NODE12NODE21
1,2,84,2,1561,question,transQ,,NODE21,NODE31,NODE32,,subject-Jacob_location-Deep,subject-Jacob_location-Deep,False,False,1,NODE21NODE31
1,2,85,1,1576,question,transQ,,NODE12,NODE21,NODE22,,subject-Jane_location-Jungle,subject-Jane_location-Jungle,False,False,1,NODE12NODE21
1,2,85,2,1580,question,transQ,,NODE21,NODE32,NODE31,,subject-Jane_location-Jungle,subject-Jane_location-Jungle,True,False,0,NODE21NODE32
1,2,86,2,1599,question,transQ,,NODE21,NODE31,NODE32,,subject-Pamela_location-Deep,subject-Pamela_location-Deep,True,True,1,NODE21NODE31
1,2,87,2,1616,question,transQ,,NODE21,NODE32,NODE31,,subject-Steven_location-Jungle,subject-Steven_location-Jungle,True,True,1,NODE21NODE32
1,2,89,1,1650,question,transQ,,NODE11,NODE22,NODE21,,subject-Jose_location-Jungle,subject-Jose_location-Jungle,False,False,1,NODE11NODE22
1,2,89,2,1654,question,transQ,,NODE22,NODE31,NODE32,,subject-Jose_location-Jungle,subject-Jose_location-Jungle,False,False,1,NODE22NODE31
1,2,90,2,1673,question,transQ,,NODE22,NODE32,NODE31,,subject-Russell_location-Deep,subject-Russell_location-Deep,True,True,1,NODE22NODE32
1,2,91,1,1686,question,transQ,,NODE12,NODE21,NODE22,,subject-Benjamin_location-Jungle,subject-Benjamin_location-Jungle,True,True,1,NODE12NODE21
1,2,91,2,1690,question,transQ,,NODE21,NODE32,NODE31,,subject-Benjamin_location-Jungle,subject-Benjamin_location-Jungle,False,False,1,NODE21NODE32
1,2,92,1,1703,question,transQ,,NODE12,NODE22,NODE21,,subject-James_location-Deep,subject-James_location-Deep,False,False,1,NODE12NODE22
1,2,92,2,1707,question,transQ,,NODE22,NODE32,NODE31,,subject-James_location-Deep,subject-James_location-Deep,False,False,1,NODE22NODE32
1,2,93,1,1722,question,transQ,,NODE11,NODE22,NODE21,,subject-Sean_location-Jungle,subject-Sean_location-Jungle,True,True,1,NODE11NODE22
1,2,93,2,1726,question,transQ,,NODE22,NODE31,NODE32,,subject-Sean_location-Jungle,subject-Sean_location-Jungle,False,False,1,NODE22NODE31
1,2,94,2,1745,question,transQ,,NODE21,NODE31,NODE32,,subject-Joan_location-Deep,subject-Joan_location-Deep,True,True,1,NODE21NODE31
1,2,95,1,1760,question,transQ,,NODE11,NODE22,NODE21,,subject-Barbara_location-Jungle,subject-Barbara_location-Jungle,False,False,1,NODE11NODE22
1,2,97,2,1802,question,transQ,,NODE22,NODE31,NODE32,,subject-Gabriel_location-Jungle,subject-Gabriel_location-Jungle,True,True,1,NODE22NODE31
1,2,98,1,1817,question,transQ,,NODE11,NODE21,NODE22,,subject-Amber_location-Deep,subject-Amber_location-Deep,True,True,1,NODE11NODE21
1,2,98,2,1821,question,transQ,,NODE21,NODE31,NODE32,,subject-Amber_location-Deep,subject-Amber_location-Deep,False,False,1,NODE21NODE31
1,2,99,1,1836,question,transQ,,NODE12,NODE21,NODE22,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,False,False,1,NODE12NODE21
1,2,99,2,1840,question,transQ,,NODE21,NODE32,NODE31,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,True,1,NODE21NODE32
1,2,100,1,1855,question,transQ,,NODE12,NODE22,NODE21,,subject-Gabriel_location-Deep,subject-Gabriel_location-Deep,True,True,1,NODE12NODE22
1,2,100,2,1859,question,transQ,,NODE22,NODE32,NODE31,,subject-Gabriel_location-Deep,subject-Gabriel_location-Deep,False,False,1,NODE22NODE32
1,2,101,1,1874,question,transQ,,NODE12,NODE21,NODE22,,subject-Philip_location-Jungle,subject-Philip_location-Jungle,True,True,1,NODE12NODE21
1,2,101,2,1878,question,transQ,,NODE21,NODE32,NODE31,,subject-Philip_location-Jungle,subject-Philip_location-Jungle,True,True,1,NODE21NODE32
1,2,102,2,1897,question,transQ,,NODE21,NODE31,NODE32,,subject-Bobby_location-Deep,subject-Bobby_location-Deep,True,True,1,NODE21NODE31
1,2,103,1,1912,question,transQ,,NODE11,NODE22,NODE21,,subject-Jane_location-Jungle,subject-Jane_location-Jungle,True,True,1,NODE11NODE22
1,2,103,2,1916,question,transQ,,NODE22,NODE31,NODE32,,subject-Jane_location-Jungle,subject-Jane_location-Jungle,True,True,1,NODE22NODE31
1,2,104,2,1933,question,transQ,,NODE22,NODE32,NODE31,,subject-Jerry_location-Deep,subject-Jerry_location-Deep,True,True,1,NODE22NODE32
1,2,105,2,1950,question,transQ,,NODE22,NODE31,NODE32,,subject-Frank_location-Jungle,subject-Frank_location-Jungle,True,True,1,NODE22NODE31
1,2,106,1,1965,question,transQ,,NODE12,NODE22,NODE21,,subject-Christian_location-Deep,subject-Christian_location-Deep,False,False,1,NODE12NODE22
1,2,106,2,1969,question,transQ,,NODE22,NODE32,NODE31,,subject-Christian_location-Deep,subject-Christian_location-Deep,False,False,1,NODE22NODE32
1,2,107,1,1984,question,transQ,,NODE12,NODE21,NODE22,,subject-Vincent_location-Jungle,subject-Vincent_location-Jungle,True,True,1,NODE12NODE21
1,2,108,1,2001,question,transQ,,NODE12,NODE22,NODE21,,subject-Roy_location-Deep,subject-Roy_location-Deep,False,False,1,NODE12NODE22
1,2,108,2,2005,question,transQ,,NODE22,NODE32,NODE31,,subject-Roy_location-Deep,subject-Roy_location-Deep,False,False,1,NODE22NODE32
1,2,109,1,2020,question,transQ,,NODE11,NODE22,NODE21,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,True,1,NODE11NODE22
1,2,109,2,2024,question,transQ,,NODE22,NODE31,NODE32,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,True,1,NODE22NODE31
1,2,110,2,2043,question,transQ,,NODE21,NODE31,NODE32,,subject-Barbara_location-Deep,subject-Barbara_location-Deep,True,True,1,NODE21NODE31
1,2,113,1,2094,question,transQ,,NODE12,NODE21,NODE22,,subject-Thomas_location-Jungle,subject-Thomas_location-Jungle,False,False,1,NODE12NODE21
1,2,113,2,2098,question,transQ,,NODE21,NODE32,NODE31,,subject-Thomas_location-Jungle,subject-Thomas_location-Jungle,True,True,1,NODE21NODE32
1,2,115,2,2136,question,transQ,,NODE22,NODE31,NODE32,,subject-Robert_location-Jungle,subject-Robert_location-Jungle,True,True,1,NODE22NODE31
1,2,116,2,2155,question,transQ,,NODE21,NODE31,NODE32,,subject-Charles_location-Deep,subject-Charles_location-Deep,False,False,1,NODE21NODE31
1,2,117,1,2170,question,transQ,,NODE11,NODE22,NODE21,,subject-Sarah_location-Jungle,subject-Sarah_location-Jungle,False,False,1,NODE11NODE22
1,2,117,2,2174,question,transQ,,NODE22,NODE31,NODE32,,subject-Sarah_location-Jungle,subject-Sarah_location-Jungle,False,False,1,NODE22NODE31
1,2,118,1,2187,question,transQ,,NODE11,NODE21,NODE22,,subject-Albert_location-Deep,subject-Albert_location-Deep,True,True,1,NODE11NODE21
1,2,118,2,2191,question,transQ,,NODE21,NODE31,NODE32,,subject-Albert_location-Deep,subject-Albert_location-Deep,False,False,1,NODE21NODE31
1,2,119,1,2206,question,transQ,,NODE11,NODE22,NODE21,,subject-Alice_location-Jungle,subject-Alice_location-Jungle,False,False,1,NODE11NODE22
1,2,119,2,2210,question,transQ,,NODE22,NODE31,NODE32,,subject-Alice_location-Jungle,subject-Alice_location-Jungle,False,False,1,NODE22NODE31
1,3,120,1,2225,question,transQ,,NODE11,NODE21,NODE22,,subject-Betty_location-Deep,subject-Betty_location-Deep,True,True,1,NODE11NODE21
1,3,120,2,2229,question,transQ,,NODE21,NODE31,NODE32,,subject-Betty_location-Deep,subject-Betty_location-Deep,False,False,1,NODE21NODE31
1,3,121,2,2248,question,transQ,,NODE21,NODE32,NODE31,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,True,True,1,NODE21NODE32
1,3,122,1,2263,question,transQ,,NODE11,NODE21,NODE22,,subject-Jeremy_location-Deep,subject-Jeremy_location-Deep,False,True,0,NODE11NODE21
1,3,122,2,2267,question,transQ,,NODE21,NODE31,NODE32,,subject-Jeremy_location-Deep,subject-Jeremy_location-Deep,False,False,1,NODE21NODE31
1,3,123,1,2282,question,transQ,,NODE11,NODE22,NODE21,,subject-Nancy_location-Jungle,subject-Nancy_location-Jungle,False,False,1,NODE11NODE22
1,3,124,1,2299,question,transQ,,NODE11,NODE21,NODE22,,subject-Joe_location-Deep,subject-Joe_location-Deep,True,True,1,NODE11NODE21
1,3,125,1,2318,question,transQ,,NODE11,NODE22,NODE21,,subject-Melissa_location-Jungle,subject-Melissa_location-Jungle,True,True,1,NODE11NODE22
1,3,125,2,2322,question,transQ,,NODE22,NODE31,NODE32,,subject-Melissa_location-Jungle,subject-Melissa_location-Jungle,False,False,1,NODE22NODE31
1,3,126,1,2337,question,transQ,,NODE12,NODE22,NODE21,,subject-Amber_location-Deep,subject-Amber_location-Deep,True,True,1,NODE12NODE22
1,3,127,1,2356,question,transQ,,NODE11,NODE22,NODE21,,subject-Judith_location-Jungle,subject-Judith_location-Jungle,False,False,1,NODE11NODE22
1,3,127,2,2360,question,transQ,,NODE22,NODE31,NODE32,,subject-Judith_location-Jungle,subject-Judith_location-Jungle,True,True,1,NODE22NODE31
1,3,128,1,2375,question,transQ,,NODE12,NODE22,NODE21,,subject-David_location-Deep,subject-David_location-Deep,False,False,1,NODE12NODE22
1,3,129,1,2394,question,transQ,,NODE12,NODE21,NODE22,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,False,False,1,NODE12NODE21
1,3,129,2,2398,question,transQ,,NODE21,NODE32,NODE31,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,False,False,1,NODE21NODE32
1,3,130,2,2415,question,transQ,,NODE21,NODE31,NODE32,,subject-Eric_location-Deep,subject-Eric_location-Deep,False,False,1,NODE21NODE31
1,3,131,1,2428,question,transQ,,NODE11,NODE22,NODE21,,subject-Natalie_location-Jungle,subject-Natalie_location-Jungle,False,False,1,NODE11NODE22
1,3,132,1,2445,question,transQ,,NODE11,NODE21,NODE22,,subject-Mark_location-Deep,subject-Mark_location-Deep,False,False,1,NODE11NODE21
1,3,132,2,2449,question,transQ,,NODE21,NODE31,NODE32,,subject-Mark_location-Deep,subject-Mark_location-Deep,False,False,1,NODE21NODE31
