subjnum,block,story,depth,,type,qtype,state,fromnode,true_tonode,false_tonode,rfc,true_rfc,false_rfc,response_right,true_on_right,correct_response,edge
0,0,24,1,459,question,transQ,,NODE12,NODE21,NODE22,,subject-Ashley_location-Jungle,subject-Ashley_location-Jungle,True,True,1,NODE12NODE21
0,0,24,2,463,question,transQ,,NODE21,NODE32,NODE31,,subject-Ashley_location-Jungle,subject-Ashley_location-Jungle,False,True,0,NODE21NODE32
0,0,26,1,495,question,transQ,,NODE11,NODE22,NODE21,,subject-Daniel_location-Jungle,subject-Daniel_location-Jungle,True,False,0,NODE11NODE22
0,0,27,1,514,question,transQ,,NODE11,NODE21,NODE22,,subject-Jane_location-Deep,subject-Jane_location-Deep,True,True,1,NODE11NODE21
0,0,27,2,518,question,transQ,,NODE21,NODE31,NODE32,,subject-Jane_location-Deep,subject-Jane_location-Deep,False,True,0,NODE21NODE31
0,0,28,1,533,question,transQ,,NODE12,NODE21,NODE22,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,False,0,NODE12NODE21
0,0,28,2,537,question,transQ,,NODE21,NODE32,NODE31,,subject-Brenda_location-Jungle,subject-Brenda_location-Jungle,True,True,1,NODE21NODE32
0,0,29,1,552,question,transQ,,NODE11,NODE21,NODE22,,subject-Harry_location-Deep,subject-Harry_location-Deep,False,False,1,NODE11NODE21
0,0,29,2,556,question,transQ,,NODE21,NODE31,NODE32,,subject-Harry_location-Deep,subject-Harry_location-Deep,True,True,1,NODE21NODE31
0,0,30,1,569,question,transQ,,NODE11,NODE22,NODE21,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,True,True,1,NODE11NODE22
0,0,30,2,573,question,transQ,,NODE22,NODE31,NODE32,,subject-Elizabeth_location-Jungle,subject-Elizabeth_location-Jungle,False,True,0,NODE22NODE31
0,0,31,1,588,question,transQ,,NODE12,NODE22,NODE21,,subject-Janet_location-Deep,subject-Janet_location-Deep,False,True,0,NODE12NODE22
0,0,31,2,592,question,transQ,,NODE22,NODE32,NODE31,,subject-Janet_location-Deep,subject-Janet_location-Deep,False,False,1,NODE22NODE32
0,0,34,1,643,question,transQ,,NODE11,NODE22,NODE21,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,True,1,NODE11NODE22
0,0,34,2,647,question,transQ,,NODE22,NODE31,NODE32,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,True,True,1,NODE22NODE31
0,0,35,2,664,question,transQ,,NODE21,NODE31,NODE32,,subject-Tiffany_location-Deep,subject-Tiffany_location-Deep,True,False,0,NODE21NODE31
0,0,37,1,696,question,transQ,,NODE11,NODE21,NODE22,,subject-Catherine_location-Deep,subject-Catherine_location-Deep,False,False,1,NODE11NODE21
0,0,37,2,700,question,transQ,,NODE21,NODE31,NODE32,,subject-Catherine_location-Deep,subject-Catherine_location-Deep,True,False,0,NODE21NODE31
0,0,39,1,734,question,transQ,,NODE12,NODE22,NODE21,,subject-Rose_location-Deep,subject-Rose_location-Deep,False,True,0,NODE12NODE22
0,1,40,1,753,question,transQ,,NODE11,NODE21,NODE22,,subject-Theresa_location-Deep,subject-Theresa_location-Deep,True,True,1,NODE11NODE21
0,1,41,1,770,question,transQ,,NODE11,NODE21,NODE22,,subject-Amy_location-Deep,subject-Amy_location-Deep,False,False,1,NODE11NODE21
0,1,41,2,774,question,transQ,,NODE21,NODE31,NODE32,,subject-Amy_location-Deep,subject-Amy_location-Deep,True,False,0,NODE21NODE31
0,1,42,1,789,question,transQ,,NODE12,NODE22,NODE21,,subject-Noah_location-Deep,subject-Noah_location-Deep,True,True,1,NODE12NODE22
0,1,42,2,793,question,transQ,,NODE22,NODE32,NODE31,,subject-Noah_location-Deep,subject-Noah_location-Deep,True,False,0,NODE22NODE32
0,1,44,1,825,question,transQ,,NODE11,NODE21,NODE22,,subject-Denise_location-Deep,subject-Denise_location-Deep,True,False,0,NODE11NODE21
0,1,45,1,844,question,transQ,,NODE11,NODE21,NODE22,,subject-Ann_location-Deep,subject-Ann_location-Deep,False,True,0,NODE11NODE21
0,1,45,2,848,question,transQ,,NODE21,NODE31,NODE32,,subject-Ann_location-Deep,subject-Ann_location-Deep,False,True,0,NODE21NODE31
0,1,46,2,867,question,transQ,,NODE21,NODE31,NODE32,,subject-Bruce_location-Deep,subject-Bruce_location-Deep,True,True,1,NODE21NODE31
0,1,47,1,882,question,transQ,,NODE12,NODE22,NODE21,,subject-Ashley_location-Deep,subject-Ashley_location-Deep,True,False,0,NODE12NODE22
0,1,48,1,899,question,transQ,,NODE11,NODE21,NODE22,,subject-Alan_location-Deep,subject-Alan_location-Deep,True,True,1,NODE11NODE21
0,1,48,2,903,question,transQ,,NODE21,NODE31,NODE32,,subject-Alan_location-Deep,subject-Alan_location-Deep,True,True,1,NODE21NODE31
0,1,49,2,920,question,transQ,,NODE22,NODE32,NODE31,,subject-Jacqueline_location-Deep,subject-Jacqueline_location-Deep,True,True,1,NODE22NODE32
0,1,50,1,935,question,transQ,,NODE12,NODE22,NODE21,,subject-Kyle_location-Deep,subject-Kyle_location-Deep,True,False,0,NODE12NODE22
0,1,50,2,939,question,transQ,,NODE22,NODE32,NODE31,,subject-Kyle_location-Deep,subject-Kyle_location-Deep,True,False,0,NODE22NODE32
0,1,51,2,958,question,transQ,,NODE22,NODE32,NODE31,,subject-Willie_location-Deep,subject-Willie_location-Deep,False,True,0,NODE22NODE32
0,1,52,1,973,question,transQ,,NODE11,NODE21,NODE22,,subject-Tyler_location-Deep,subject-Tyler_location-Deep,True,True,1,NODE11NODE21
0,1,52,2,977,question,transQ,,NODE21,NODE31,NODE32,,subject-Tyler_location-Deep,subject-Tyler_location-Deep,True,True,1,NODE21NODE31
0,1,53,2,996,question,transQ,,NODE21,NODE31,NODE32,,subject-Jesse_location-Deep,subject-Jesse_location-Deep,False,True,0,NODE21NODE31
0,1,54,1,1011,question,transQ,,NODE11,NODE21,NODE22,,subject-Anthony_location-Deep,subject-Anthony_location-Deep,False,False,1,NODE11NODE21
0,1,55,1,1030,question,transQ,,NODE12,NODE22,NODE21,,subject-Kevin_location-Deep,subject-Kevin_location-Deep,False,False,1,NODE12NODE22
0,1,55,2,1034,question,transQ,,NODE22,NODE32,NODE31,,subject-Kevin_location-Deep,subject-Kevin_location-Deep,False,False,1,NODE22NODE32
0,1,56,1,1049,question,transQ,,NODE12,NODE22,NODE21,,subject-Christine_location-Deep,subject-Christine_location-Deep,True,True,1,NODE12NODE22
0,1,56,2,1053,question,transQ,,NODE22,NODE32,NODE31,,subject-Christine_location-Deep,subject-Christine_location-Deep,True,False,0,NODE22NODE32
0,1,57,1,1066,question,transQ,,NODE12,NODE22,NODE21,,subject-Donald_location-Deep,subject-Donald_location-Deep,False,True,0,NODE12NODE22
0,1,57,2,1070,question,transQ,,NODE22,NODE32,NODE31,,subject-Donald_location-Deep,subject-Donald_location-Deep,False,False,1,NODE22NODE32
0,1,59,1,1104,question,transQ,,NODE12,NODE22,NODE21,,subject-Catherine_location-Deep,subject-Catherine_location-Deep,False,False,1,NODE12NODE22
0,1,59,2,1108,question,transQ,,NODE22,NODE32,NODE31,,subject-Catherine_location-Deep,subject-Catherine_location-Deep,False,False,1,NODE22NODE32
0,1,60,1,1123,question,transQ,,NODE11,NODE21,NODE22,,subject-Austin_location-Deep,subject-Austin_location-Deep,False,True,0,NODE11NODE21
0,1,60,2,1127,question,transQ,,NODE21,NODE31,NODE32,,subject-Austin_location-Deep,subject-Austin_location-Deep,True,True,1,NODE21NODE31
0,1,61,1,1142,question,transQ,,NODE11,NODE21,NODE22,,subject-Samantha_location-Deep,subject-Samantha_location-Deep,False,False,1,NODE11NODE21
0,1,61,2,1146,question,transQ,,NODE21,NODE31,NODE32,,subject-Samantha_location-Deep,subject-Samantha_location-Deep,True,False,0,NODE21NODE31
0,1,62,1,1159,question,transQ,,NODE11,NODE21,NODE22,,subject-Alexis_location-Deep,subject-Alexis_location-Deep,True,False,0,NODE11NODE21
0,1,62,2,1163,question,transQ,,NODE21,NODE31,NODE32,,subject-Alexis_location-Deep,subject-Alexis_location-Deep,True,True,1,NODE21NODE31
0,1,63,1,1176,question,transQ,,NODE11,NODE21,NODE22,,subject-Lawrence_location-Deep,subject-Lawrence_location-Deep,False,True,0,NODE11NODE21
0,1,63,2,1180,question,transQ,,NODE21,NODE31,NODE32,,subject-Lawrence_location-Deep,subject-Lawrence_location-Deep,False,True,0,NODE21NODE31
0,1,64,1,1195,question,transQ,,NODE11,NODE21,NODE22,,subject-Robert_location-Deep,subject-Robert_location-Deep,True,False,0,NODE11NODE21
0,1,65,1,1214,question,transQ,,NODE11,NODE21,NODE22,,subject-Daniel_location-Deep,subject-Daniel_location-Deep,False,True,0,NODE11NODE21
0,1,65,2,1218,question,transQ,,NODE21,NODE31,NODE32,,subject-Daniel_location-Deep,subject-Daniel_location-Deep,True,True,1,NODE21NODE31
0,1,66,1,1233,question,transQ,,NODE11,NODE21,NODE22,,subject-Gloria_location-Deep,subject-Gloria_location-Deep,True,True,1,NODE11NODE21
0,1,66,2,1237,question,transQ,,NODE21,NODE31,NODE32,,subject-Gloria_location-Deep,subject-Gloria_location-Deep,False,False,1,NODE21NODE31
0,1,67,1,1250,question,transQ,,NODE12,NODE22,NODE21,,subject-Alexis_location-Deep,subject-Alexis_location-Deep,False,True,0,NODE12NODE22
0,1,68,1,1269,question,transQ,,NODE11,NODE21,NODE22,,subject-Rachel_location-Deep,subject-Rachel_location-Deep,False,True,0,NODE11NODE21
0,1,68,2,1273,question,transQ,,NODE21,NODE31,NODE32,,subject-Rachel_location-Deep,subject-Rachel_location-Deep,False,False,1,NODE21NODE31
0,1,69,2,1290,question,transQ,,NODE21,NODE31,NODE32,,subject-Zachary_location-Deep,subject-Zachary_location-Deep,False,False,1,NODE21NODE31
0,1,71,1,1324,question,transQ,,NODE11,NODE21,NODE22,,subject-Lisa_location-Deep,subject-Lisa_location-Deep,False,False,1,NODE11NODE21
0,1,71,2,1328,question,transQ,,NODE21,NODE31,NODE32,,subject-Lisa_location-Deep,subject-Lisa_location-Deep,True,True,1,NODE21NODE31
0,1,72,1,1343,question,transQ,,NODE11,NODE21,NODE22,,subject-Daniel_location-Deep,subject-Daniel_location-Deep,False,False,1,NODE11NODE21
0,1,72,2,1347,question,transQ,,NODE21,NODE31,NODE32,,subject-Daniel_location-Deep,subject-Daniel_location-Deep,True,True,1,NODE21NODE31
0,1,73,1,1362,question,transQ,,NODE11,NODE21,NODE22,,subject-Grace_location-Deep,subject-Grace_location-Deep,True,True,1,NODE11NODE21
0,1,73,2,1366,question,transQ,,NODE21,NODE31,NODE32,,subject-Grace_location-Deep,subject-Grace_location-Deep,True,True,1,NODE21NODE31
0,1,74,1,1379,question,transQ,,NODE11,NODE21,NODE22,,subject-Michelle_location-Deep,subject-Michelle_location-Deep,True,True,1,NODE11NODE21
0,1,74,2,1383,question,transQ,,NODE21,NODE31,NODE32,,subject-Michelle_location-Deep,subject-Michelle_location-Deep,True,True,1,NODE21NODE31
0,1,75,1,1396,question,transQ,,NODE11,NODE21,NODE22,,subject-Betty_location-Deep,subject-Betty_location-Deep,True,True,1,NODE11NODE21
0,1,75,2,1400,question,transQ,,NODE21,NODE31,NODE32,,subject-Betty_location-Deep,subject-Betty_location-Deep,True,True,1,NODE21NODE31
0,1,76,1,1415,question,transQ,,NODE12,NODE22,NODE21,,subject-Cheryl_location-Deep,subject-Cheryl_location-Deep,True,False,0,NODE12NODE22
0,1,77,2,1436,question,transQ,,NODE21,NODE31,NODE32,,subject-Bobby_location-Deep,subject-Bobby_location-Deep,True,True,1,NODE21NODE31
0,1,78,1,1449,question,transQ,,NODE11,NODE21,NODE22,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,False,False,1,NODE11NODE21
0,1,78,2,1453,question,transQ,,NODE21,NODE31,NODE32,,subject-Virginia_location-Deep,subject-Virginia_location-Deep,True,True,1,NODE21NODE31
0,1,79,1,1466,question,transQ,,NODE12,NODE22,NODE21,,subject-Donald_location-Deep,subject-Donald_location-Deep,False,True,0,NODE12NODE22
0,1,79,2,1470,question,transQ,,NODE22,NODE32,NODE31,,subject-Donald_location-Deep,subject-Donald_location-Deep,False,False,1,NODE22NODE32
0,2,80,1,1485,question,transQ,,NODE12,NODE21,NODE22,,subject-Amy_location-Jungle,subject-Amy_location-Jungle,False,False,1,NODE12NODE21
0,2,80,2,1489,question,transQ,,NODE21,NODE32,NODE31,,subject-Amy_location-Jungle,subject-Amy_location-Jungle,False,True,0,NODE21NODE32
0,2,81,1,1504,question,transQ,,NODE11,NODE22,NODE21,,subject-Hannah_location-Jungle,subject-Hannah_location-Jungle,False,False,1,NODE11NODE22
0,2,81,2,1508,question,transQ,,NODE22,NODE31,NODE32,,subject-Hannah_location-Jungle,subject-Hannah_location-Jungle,False,False,1,NODE22NODE31
0,2,83,1,1542,question,transQ,,NODE11,NODE22,NODE21,,subject-Virginia_location-Jungle,subject-Virginia_location-Jungle,False,False,1,NODE11NODE22
0,2,83,2,1546,question,transQ,,NODE22,NODE31,NODE32,,subject-Virginia_location-Jungle,subject-Virginia_location-Jungle,False,False,1,NODE22NODE31
0,2,84,2,1563,question,transQ,,NODE22,NODE31,NODE32,,subject-Austin_location-Jungle,subject-Austin_location-Jungle,False,False,1,NODE22NODE31
0,2,85,1,1578,question,transQ,,NODE12,NODE21,NODE22,,subject-Joseph_location-Jungle,subject-Joseph_location-Jungle,True,False,0,NODE12NODE21
0,2,85,2,1582,question,transQ,,NODE21,NODE32,NODE31,,subject-Joseph_location-Jungle,subject-Joseph_location-Jungle,True,True,1,NODE21NODE32
0,2,86,1,1597,question,transQ,,NODE11,NODE22,NODE21,,subject-Karen_location-Jungle,subject-Karen_location-Jungle,True,False,0,NODE11NODE22
0,2,86,2,1601,question,transQ,,NODE22,NODE31,NODE32,,subject-Karen_location-Jungle,subject-Karen_location-Jungle,True,True,1,NODE22NODE31
0,2,87,2,1618,question,transQ,,NODE21,NODE32,NODE31,,subject-Peter_location-Jungle,subject-Peter_location-Jungle,False,True,0,NODE21NODE32
0,2,88,1,1633,question,transQ,,NODE11,NODE22,NODE21,,subject-Henry_location-Jungle,subject-Henry_location-Jungle,True,True,1,NODE11NODE22
0,2,88,2,1637,question,transQ,,NODE22,NODE31,NODE32,,subject-Henry_location-Jungle,subject-Henry_location-Jungle,False,False,1,NODE22NODE31
0,2,89,1,1652,question,transQ,,NODE12,NODE21,NODE22,,subject-Jack_location-Jungle,subject-Jack_location-Jungle,True,False,0,NODE12NODE21
0,2,89,2,1656,question,transQ,,NODE21,NODE32,NODE31,,subject-Jack_location-Jungle,subject-Jack_location-Jungle,True,True,1,NODE21NODE32
0,2,91,1,1690,question,transQ,,NODE11,NODE22,NODE21,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,True,True,1,NODE11NODE22
0,2,91,2,1694,question,transQ,,NODE22,NODE31,NODE32,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,False,False,1,NODE22NODE31
0,2,92,1,1709,question,transQ,,NODE12,NODE21,NODE22,,subject-Lauren_location-Jungle,subject-Lauren_location-Jungle,False,True,0,NODE12NODE21
0,2,92,2,1713,question,transQ,,NODE21,NODE32,NODE31,,subject-Lauren_location-Jungle,subject-Lauren_location-Jungle,True,True,1,NODE21NODE32
0,2,93,1,1728,question,transQ,,NODE11,NODE22,NODE21,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,False,False,1,NODE11NODE22
0,2,93,2,1732,question,transQ,,NODE22,NODE31,NODE32,,subject-Jean_location-Jungle,subject-Jean_location-Jungle,True,True,1,NODE22NODE31
0,2,94,1,1747,question,transQ,,NODE11,NODE22,NODE21,,subject-Kimberly_location-Jungle,subject-Kimberly_location-Jungle,True,False,0,NODE11NODE22
0,2,94,2,1751,question,transQ,,NODE22,NODE31,NODE32,,subject-Kimberly_location-Jungle,subject-Kimberly_location-Jungle,False,False,1,NODE22NODE31
0,2,95,1,1764,question,transQ,,NODE12,NODE21,NODE22,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,True,True,1,NODE12NODE21
0,2,95,2,1768,question,transQ,,NODE21,NODE32,NODE31,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,True,True,1,NODE21NODE32
0,2,96,1,1783,question,transQ,,NODE12,NODE21,NODE22,,subject-Barbara_location-Jungle,subject-Barbara_location-Jungle,False,True,0,NODE12NODE21
0,2,96,2,1787,question,transQ,,NODE21,NODE32,NODE31,,subject-Barbara_location-Jungle,subject-Barbara_location-Jungle,False,False,1,NODE21NODE32
0,2,97,1,1800,question,transQ,,NODE12,NODE21,NODE22,,subject-Juan_location-Jungle,subject-Juan_location-Jungle,False,True,0,NODE12NODE21
0,2,97,2,1804,question,transQ,,NODE21,NODE32,NODE31,,subject-Juan_location-Jungle,subject-Juan_location-Jungle,False,False,1,NODE21NODE32
0,2,98,1,1819,question,transQ,,NODE12,NODE21,NODE22,,subject-Judy_location-Jungle,subject-Judy_location-Jungle,True,True,1,NODE12NODE21
0,2,98,2,1823,question,transQ,,NODE21,NODE32,NODE31,,subject-Judy_location-Jungle,subject-Judy_location-Jungle,False,False,1,NODE21NODE32
0,2,99,1,1838,question,transQ,,NODE12,NODE21,NODE22,,subject-David_location-Jungle,subject-David_location-Jungle,True,True,1,NODE12NODE21
0,2,100,1,1857,question,transQ,,NODE12,NODE21,NODE22,,subject-Philip_location-Jungle,subject-Philip_location-Jungle,False,False,1,NODE12NODE21
0,2,100,2,1861,question,transQ,,NODE21,NODE32,NODE31,,subject-Philip_location-Jungle,subject-Philip_location-Jungle,True,True,1,NODE21NODE32
0,2,101,1,1876,question,transQ,,NODE11,NODE22,NODE21,,subject-Diane_location-Jungle,subject-Diane_location-Jungle,False,True,0,NODE11NODE22
0,2,101,2,1880,question,transQ,,NODE22,NODE31,NODE32,,subject-Diane_location-Jungle,subject-Diane_location-Jungle,False,False,1,NODE22NODE31
0,2,102,2,1899,question,transQ,,NODE22,NODE31,NODE32,,subject-Benjamin_location-Jungle,subject-Benjamin_location-Jungle,False,False,1,NODE22NODE31
0,2,103,2,1918,question,transQ,,NODE21,NODE32,NODE31,,subject-Laura_location-Jungle,subject-Laura_location-Jungle,False,False,1,NODE21NODE32
0,2,104,2,1935,question,transQ,,NODE21,NODE32,NODE31,,subject-Edward_location-Jungle,subject-Edward_location-Jungle,True,True,1,NODE21NODE32
0,2,105,1,1948,question,transQ,,NODE11,NODE22,NODE21,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,False,False,1,NODE11NODE22
0,2,105,2,1952,question,transQ,,NODE22,NODE31,NODE32,,subject-Christian_location-Jungle,subject-Christian_location-Jungle,False,False,1,NODE22NODE31
0,2,106,1,1967,question,transQ,,NODE12,NODE21,NODE22,,subject-Gabriel_location-Jungle,subject-Gabriel_location-Jungle,True,True,1,NODE12NODE21
0,2,106,2,1971,question,transQ,,NODE21,NODE32,NODE31,,subject-Gabriel_location-Jungle,subject-Gabriel_location-Jungle,False,False,1,NODE21NODE32
0,2,107,1,1986,question,transQ,,NODE12,NODE21,NODE22,,subject-Sean_location-Jungle,subject-Sean_location-Jungle,True,False,0,NODE12NODE21
0,2,107,2,1990,question,transQ,,NODE21,NODE32,NODE31,,subject-Sean_location-Jungle,subject-Sean_location-Jungle,True,True,1,NODE21NODE32
0,2,108,1,2005,question,transQ,,NODE12,NODE21,NODE22,,subject-Austin_location-Jungle,subject-Austin_location-Jungle,True,True,1,NODE12NODE21
0,2,108,2,2009,question,transQ,,NODE21,NODE32,NODE31,,subject-Austin_location-Jungle,subject-Austin_location-Jungle,False,False,1,NODE21NODE32
0,2,109,1,2022,question,transQ,,NODE11,NODE22,NODE21,,subject-Catherine_location-Jungle,subject-Catherine_location-Jungle,False,True,0,NODE11NODE22
0,2,110,1,2041,question,transQ,,NODE12,NODE21,NODE22,,subject-Alan_location-Jungle,subject-Alan_location-Jungle,False,False,1,NODE12NODE21
0,2,111,2,2062,question,transQ,,NODE22,NODE31,NODE32,,subject-Christina_location-Jungle,subject-Christina_location-Jungle,False,False,1,NODE22NODE31
0,2,112,2,2081,question,transQ,,NODE21,NODE32,NODE31,,subject-Bruce_location-Jungle,subject-Bruce_location-Jungle,True,True,1,NODE21NODE32
0,2,113,2,2100,question,transQ,,NODE22,NODE31,NODE32,,subject-Frances_location-Jungle,subject-Frances_location-Jungle,True,True,1,NODE22NODE31
0,2,114,1,2115,question,transQ,,NODE11,NODE22,NODE21,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,False,True,0,NODE11NODE22
0,2,114,2,2119,question,transQ,,NODE22,NODE31,NODE32,,subject-Nicholas_location-Jungle,subject-Nicholas_location-Jungle,True,True,1,NODE22NODE31
0,2,115,1,2132,question,transQ,,NODE11,NODE22,NODE21,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,False,True,0,NODE11NODE22
0,2,115,2,2136,question,transQ,,NODE22,NODE31,NODE32,,subject-Anna_location-Jungle,subject-Anna_location-Jungle,False,False,1,NODE22NODE31
